name,0_H_sin,0_H_cos,0_S,0_B,0_weight,1_H_sin,1_H_cos,1_S,1_B,1_weight,2_H_sin,2_H_cos,2_S,2_B,2_weight,3_H_sin,3_H_cos,3_S,3_B,3_weight,4_H_sin,4_H_cos,4_S,4_B,4_weight,5_H_sin,5_H_cos,5_S,5_B,5_weight,6_H_sin,6_H_cos,6_S,6_B,6_weight,7_H_sin,7_H_cos,7_S,7_B,7_weight,8_H_sin,8_H_cos,8_S,8_B,8_weight,9_H_sin,9_H_cos,9_S,9_B,9_weight,0_H,1_H,2_H,3_H,4_H,5_H,6_H,7_H,8_H,9_H,min_H,max_H,min_S,max_S,min_B,max_B,cov_H,cov_S,cov_B,avg_H,var_H,avg_S,var_S,avg_B,var_B
cluster_0,0.7917996756218884,0.13392181757671429,0.07496051146195837,0.8991681667173654,5030.07425,0.80099785809649,0.14119008323749083,0.10450950365433803,0.8397236134415678,5026.4475,0.7626586463679943,0.07709105437707425,0.12769614162910284,0.7771900014153472,5248.7045,0.7467180515014371,0.056867442043412264,0.14768824750707496,0.7174222493624194,5401.4815,0.7309323806118868,0.07329200445175871,0.1589310007219876,0.6829635369419421,5504.09775,0.7426398770811216,0.11363255734423972,0.1474872932524626,0.7106496818789435,5397.80675,0.7719714165499644,0.1371017113527928,0.13729665261952523,0.748861133433484,5375.01,0.7762017606083593,0.09503065999494653,0.12828120463902123,0.7676924800261404,5288.23275,0.7770803058697024,0.099174348569885,0.1364092600193009,0.7492890527357161,5312.4065,0.7354214902652749,0.047228708403525,0.15648920934411223,0.6896862719529041,5385.9664999999995,80.40007549671843,80.0032918544146,84.22803374398444,85.64495978830558,84.27398079224864,81.30055128718317,79.92930582864618,83.01999373207984,82.72698237837704,86.32551558112904,79.92930582864618,86.32551558112904,0.07496051146195837,0.1589310007219876,0.6829635369419421,0.8991681667173654,0.01776724931245239,0.08397048926002923,0.21620462977542332,82.82050203328527,2.2082532142240976,0.13262320901015417,0.0239618958998664,0.7565224840536376,0.06357584384491272
cluster_1,0.5300262623810327,0.7820220509249848,0.21674977082325153,0.7737097765674547,4793.158447684391,0.465573578755078,0.8049673013629253,0.29809148379373934,0.6253583811114752,5163.946826758148,0.4207222569074117,0.8103808227531175,0.3391015244396367,0.49145403446401914,5290.848627787307,0.4006744376958894,0.7955226637053996,0.33388958965555704,0.3731637473576386,5466.562607204117,0.35378096900660605,0.7847423074460242,0.3123529239626304,0.2706712719443156,5873.603130360206,0.1984794992147446,0.742877487663587,0.31453273607372956,0.17973841636298354,6687.60012864494,0.5420177785420199,0.7329232621322446,0.18366811727737342,0.8159583497542314,4388.912735849056,0.4906891863388908,0.7866787326400708,0.2637063840383244,0.6832652069122653,5158.27487135506,0.4445181660124142,0.8154190106604498,0.3215038450259898,0.5514997901226768,5200.348627787307,0.39081697773508306,0.804262307958516,0.33404528332443945,0.4236590686513845,5366.86449399657,34.12799957737668,30.04404786968849,27.436809728917584,26.732653263418694,24.26701290214264,14.958692306259714,36.48398811750105,31.95376472006447,28.596603186391683,25.9166108382438,14.958692306259714,36.48398811750105,0.18366811727737342,0.3391015244396367,0.17973841636298354,0.8159583497542314,0.05979248836455926,0.15543340716226328,0.6362199333912479,27.446157326579023,5.86509752785183,0.2953129733036648,0.04810651765236986,0.4985407157692417,0.2020564543927798
cluster_2,-0.166435571922882,-0.5525873850259807,0.39810443364860393,0.7575864941777773,4817.653798256538,-0.31238639407957114,-0.6781725446185131,0.5334037812927798,0.6489577529020378,4756.19800747198,-0.3876374468107142,-0.7524392156304207,0.6376602327856835,0.5945171083730892,5294.810709838107,-0.40099767802449066,-0.7583406430907149,0.6975637744065808,0.5573725177541152,5605.679950186799,-0.36658215006444006,-0.7213443036332725,0.680190766022776,0.5523237460160941,5574.228518057285,-0.3383192344551362,-0.6941092589817605,0.638128083672791,0.5747908978648442,5509.667496886675,-0.3384770386010021,-0.6971291271491107,0.6218725417273505,0.6028675168796771,5326.6525529265255,-0.32645076785873967,-0.6749558217480496,0.6076994202284207,0.6022842155494779,5055.326899128269,-0.37391961467682994,-0.7366254304517554,0.6461174517641137,0.5843322031084572,5098.8200498132,-0.40725279924240043,-0.7485103707041827,0.7026230287441271,0.5491823624110125,5269.719178082191,196.76194496849394,204.73219970073507,207.2563661051723,207.86912705756052,206.93936014972942,205.98529647949044,205.8979596801182,205.81130926191767,206.91287801005865,208.5499210962303,196.76194496849394,208.5499210962303,0.39810443364860393,0.7026230287441271,0.5491823624110125,0.7575864941777773,0.03274437813260099,0.30451859509552315,0.20840413176676487,205.777169764974,3.053765500773381,0.6199842583702623,0.08415948072687206,0.5999722934351135,0.05742362037771674
cluster_3,-0.10004884387019419,-0.6944661809917029,0.07901730927194936,0.8269920924842264,4684.306992337165,-0.24039570684815215,-0.8236848140568619,0.10634430981022339,0.7384551272079011,5684.378352490421,0.28370606541158316,0.1818276394567634,0.19692986730883932,0.5992373791300695,5218.108237547893,0.3671163338997205,0.35913262705844606,0.257978001136289,0.49904363529984486,5344.930555555556,0.38953647066953845,0.38862190887207987,0.27490441288011647,0.4410987294656152,5407.408524904215,0.364012712760785,0.356139828685555,0.2706876908000768,0.44843936146105356,5452.987068965517,0.3344400830107326,0.3202521015819601,0.23927465094354622,0.4976569437544154,5464.056992337165,0.3628183518507495,0.3823777052816789,0.2497482975061878,0.5156955387607645,5352.90469348659,0.40322336083814436,0.4576352950216879,0.26826208524023937,0.4845554644301068,5223.102969348659,0.36392381700836773,0.41308430374170274,0.28992021352194364,0.43077377893482544,5353.6748084291185,188.19795822416987,196.27009606419978,57.34412929388962,45.629831237287235,45.06733912831742,45.62634655186515,46.24147538574491,43.496488075266974,41.38334070125143,41.37978166379254,41.37978166379254,196.27009606419978,0.07901730927194936,0.28992021352194364,0.43077377893482544,0.8269920924842264,0.4302508733344646,0.21090290424999428,0.396218313549401,74.38153782756801,58.36444856273947,0.22451989712679135,0.06874518157566606,0.5455043606482308,0.12468563998376792
cluster_4,0.5956873852246157,0.739389082758226,0.37772688792738485,0.8612920797677237,4295.849112426035,0.5333908089774393,0.7902845758667332,0.5216194684222872,0.7643411237061215,5013.038461538462,0.4713920180481236,0.8282793608844172,0.6124667820872371,0.6738805319176372,5172.889940828402,0.42887776171894554,0.8479155059411163,0.663103281330479,0.5876251830213131,5128.006804733728,0.40520598384610823,0.8550751118010058,0.6713357010675776,0.5013978658309511,5225.562426035503,0.3911967507413062,0.847243634294911,0.6664375772062553,0.43017068593910174,5548.6896449704145,0.38069021388940566,0.8287936649922814,0.6416626654619747,0.36268962761709866,5748.202366863905,0.34657704413354234,0.8105854177360571,0.6305373374515739,0.32406783437953657,6030.883727810651,0.3688579795648218,0.8181589042954365,0.6234405518904453,0.41525784951319167,5758.216568047337,0.3943916040952709,0.813161353063115,0.6218722693174095,0.4590672666324368,5304.243491124261,38.85658873030605,34.016795827820694,29.645157016780814,26.830399279917717,25.3555009895054,24.78412838292988,24.67076226540985,23.149802155075424,24.267710951447754,25.873861408553296,23.149802155075424,38.85658873030605,0.37772688792738485,0.6713357010675776,0.32406783437953657,0.8612920797677237,0.043629962708973964,0.2936088131401927,0.5372242453881871,27.370478032970063,4.528344283109342,0.6085741064960994,0.07906560991088107,0.5242451875459767,0.16493210507723918
cluster_5,0.3153020629049301,0.786470182784881,0.05554124332104232,0.9434440673457762,7329.667560321715,-0.03654898596406336,-0.4042764400323624,0.07124648301526335,0.8946747358311368,4078.9241669858293,-0.2763660618667735,-0.43770124933064053,0.11717009640691858,0.832706642794959,4755.5243201838375,-0.38267175885616495,-0.4727971163431313,0.16567081654191798,0.7608004477642907,5215.364994255075,-0.38333414459760373,-0.4625233554534866,0.19596070618880965,0.7235488070682121,5329.43163538874,-0.3490609579791853,-0.4240545282376432,0.2053385434121781,0.6865851592909431,5390.022213711221,-0.35785571329651555,-0.4318706565105063,0.19403751658514307,0.7130710484804113,5378.512064343164,-0.369166863185801,-0.4469430687905427,0.1679369905317602,0.7446017185847148,5232.070471083875,-0.4072751929840042,-0.5227674652584071,0.18800760812455022,0.7377595613495762,5331.479509766373,-0.41268031705025066,-0.502618986510739,0.22589085762139988,0.6920799800792915,5434.078130984297,21.84623635067036,185.1658346983424,212.26845413471182,218.98595955904224,219.65155647442512,219.45954196563812,219.6457502789843,219.55608834963493,217.92127382741788,219.38804704102452,21.84623635067036,219.65155647442512,0.05554124332104232,0.22589085762139988,0.6865851592909431,0.9434440673457762,0.5494592225659855,0.17034961430035755,0.25685890805483313,188.9584472433746,67.20759038741666,0.15749849683236916,0.056873940315886856,0.7755818981498899,0.08753203057665304
cluster_6,0.027393813023018798,0.9748959703691336,0.0043710518639202,0.9955285833027103,23811.416481892098,0.5533178156755618,0.344365909712933,0.0980143460999777,0.9502116443298202,3475.8277900960825,0.4105973814335476,0.31937945922943844,0.15257470537125387,0.9020264325124585,3499.524759793053,0.32732904290285564,0.4377502846944249,0.19847960477820564,0.8277620289602251,3524.0794530672574,0.19720164346100683,0.4635969882699057,0.2249639191096155,0.7604664273566363,3615.987065779749,0.17184063128082439,0.42412549312985964,0.20779368943881588,0.7442591506233808,3620.6670362158175,0.19429460044539534,0.4678233149701001,0.17526475572369532,0.7993496809042121,3566.327790096083,0.2895502564598883,0.4597710300261442,0.15840060221365004,0.847135142153117,3709.2889874353277,0.3836674790808383,0.48113472333040863,0.18971256138147746,0.8396687090365993,3938.5569105691056,0.35928568131301714,0.4509940486164212,0.24286623037969313,0.754094679071982,3978.0517368810047,1.6095429938616113,58.10329127531759,52.122761017143254,36.787408984519054,23.043591468148513,22.056048439300916,22.553903366619885,32.20151572067622,38.56963353684004,38.54267863410301,1.6095429938616113,58.10329127531759,0.0043710518639202,0.24286623037969313,0.7442591506233808,0.9955285833027103,0.15692707855959995,0.23849517851577293,0.25126943267932955,21.51270306238094,19.203531361519353,0.10874057222092474,0.09402013877755425,0.8957736765354202,0.0982030657723865
cluster_7,0.5039752627685454,0.8085663151164888,0.70594059966789,0.8742392140642462,4981.009382329945,0.4462340433114246,0.8280983971889933,0.7567416026276484,0.8152718055815849,5199.262183997915,0.41050116817570703,0.8321455572305301,0.7648695526515952,0.7417650979027333,5134.11910346625,0.38867059938653303,0.8154701597642211,0.743889348451873,0.6736790942617547,5292.866823038832,0.37796885280977366,0.7982005966918603,0.739576643200932,0.6268972067350306,5512.248110502997,0.3871052867391095,0.7999267877002567,0.7276258053103941,0.6298381928402889,5656.0482147511075,0.4190192999882091,0.8172758183837159,0.729602398868405,0.7004660515978762,5423.605681522023,0.4196584497831915,0.8159567044213865,0.742867035340746,0.7478530937846511,5212.090435235861,0.40354970380448485,0.8335877617925797,0.7606640672036955,0.7240157536142691,5216.876205368778,0.370743204050467,0.8206814056858733,0.7486894208375243,0.6319866089443337,5296.376335678916,31.935076870991153,28.318716371468998,26.257331993238502,25.483472036675806,25.338778752631356,25.823541976406602,27.14432467653462,27.217420600754973,25.8321735795112,24.31109529719315,24.31109529719315,31.935076870991153,0.70594059966789,0.7648695526515952,0.6268972067350306,0.8742392140642462,0.02117772659388334,0.05892895298370515,0.24734200732921563,26.723554164517218,1.9925428065537307,0.7419974723508934,0.016497045370362638,0.7143512954381414,0.07760912365652843
cluster_8,-0.06442715226455165,0.5667808188879901,0.26650901455006015,0.42367658696962573,4606.616138059702,-0.3851855560629669,0.396306102641958,0.26675466093110045,0.2548756452632619,5199.6529850746265,-0.5522583431755018,0.16205130114788313,0.2656928242500067,0.19566260070122315,5553.2238805970155,-0.5923545553126612,0.055647497888195785,0.2826656924546874,0.18238331528291185,5742.008395522388,-0.45746574402300966,0.10008155004432945,0.28026383992254855,0.24958663572949857,5478.655317164179,-0.3650266201406059,0.27611756116073605,0.27275723211884056,0.2975321145140042,5203.495335820896,-0.3455551038787229,0.3479848575543112,0.26212452454212687,0.30962137684857843,5117.400186567164,-0.4326998555740424,0.29951540258067344,0.25311664626884567,0.2734811815422009,5232.4076492537315,-0.5475348465886325,0.18397257105024672,0.26309227728100526,0.20991535963140462,5570.643656716418,-0.6111043798027661,0.048275539176543814,0.28067576148793294,0.16742789804225688,5757.067630597015,353.51490623878465,315.81525807317445,286.3534751892258,275.36678025035354,282.34039232686825,307.1050018472435,315.20072968977405,304.6910325486385,288.57242961841894,274.51682629844163,274.51682629844163,353.51490623878465,0.25311664626884567,0.2826656924546874,0.16742789804225688,0.42367658696962573,0.21943911094539728,0.029549046185841754,0.25624868892736885,298.9472059600012,22.34253509946286,0.26964027892972675,0.009149787096589633,0.2520534026176468,0.07007685108658199
cluster_9,-0.4305790531926719,-0.5046993669199612,0.07066592752317091,0.8587225445978832,4931.684104627766,-0.39985267341327124,-0.3744507543787533,0.09490149610140802,0.7753992720925839,5476.1735412474845,0.13768044032029159,0.47617093242542197,0.19446090435425084,0.6441333500980856,5061.32092555332,0.23192832471977368,0.5503075377050359,0.24873837420914546,0.5308116469628589,5343.038229376258,0.12411782512807641,0.4065282980491872,0.26106639668013776,0.45937235652450215,5654.735915492958,-0.18356107604676114,-0.05827739811100191,0.1949020847083805,0.5469155987882968,5739.00754527163,-0.4534482654116959,-0.472136071024804,0.11468153985545732,0.7360272552509624,5226.624748490945,-0.4208869948545439,-0.37747563780662796,0.10382514157048736,0.7492953182341895,5453.038732394366,-0.043689451505381116,0.18591649810567495,0.16812060866554132,0.673320652457959,5243.433098591549,0.15257879051678258,0.4394561458042946,0.22960321355913854,0.5611438080902116,5230.251006036217,220.46881034588782,226.87898039315849,16.126738552406934,22.853097679702206,16.978040948641613,252.38627641187674,223.84333940227515,228.11242084407468,346.7757191163097,19.14695660176007,16.126738552406934,346.7757191163097,0.07066592752317091,0.26106639668013776,0.45937235652450215,0.8587225445978832,0.9184693904552854,0.19040046915696685,0.3993501880733811,157.61414210470093,118.19455804237046,0.16912184030110206,0.06487635049147607,0.650536424870019,0.12091117462168852
